"standard_error_unadjusted"	"coefficient_unadjusted"	"fold_change_up_or_down_regulated_unadjusted"	"p_unadjusted"	"standard_error_adjusted"	"coefficient_adjusted"	"fold_change_up_or_down_regulated_adjusted"	"p_adjusted"
"205593_s_at"	0.0453482592219376	0.0184701724829219	1.01288485145475	0.685264483380964	0.0375129952950606	0.00418845077636866	1.00290743125029	0.91155441012476
"205594_at"	0.0967482542296681	0.00930408710288166	1.00646994197587	0.923713050598979	0.0773909563854545	-0.00946193877070963	-1.00658007034414	0.903191938353609
"205595_at"	0.034964328070345	0.0811067221038201	1.05782921271498	0.0238370088057723	0.0277890224740043	0.0591057563019787	1.04181979647859	0.0384842558369971
"205596_s_at"	0.0816991144429119	0.122625050424224	1.08871402696929	0.138705415772142	0.0499713301863098	0.0811552785827942	1.0578648164461	0.110784374043382
"205599_at"	0.0504081679944523	0.0864494741920466	1.06175394874676	0.0915955499553424	0.0325171695717177	0.0226636508710785	1.0158332845706	0.48911212830601
"205600_x_at"	0.0551563590783981	0.054386224710809	1.03841722860274	0.328141353830339	0.0297623931657934	-0.0307515678196048	-1.02154415759683	0.306566413010393
"205601_s_at"	0.0365606576023357	-0.00245581001564586	-1.0017036874175	0.946672812864667	0.0313454898158403	0.0372660611331651	1.02616737318677	0.240216244247131
"205602_x_at"	0.0433646419023159	-0.0134059053197743	-1.00933557261062	0.758301322835428	0.0276425952010496	-0.0409289146691494	-1.02877601617903	0.145102594174839
"205604_at"	0.0373517525688461	0.0902124071786436	1.06452690061257	0.0188430984018661	0.0298466246394532	0.0862060519887499	1.06157481686144	0.00575165366354054
"205606_at"	0.0589322196817539	0.00549919316048017	1.0038190241937	0.925970374886876	0.0372235060377575	0.0089262160440421	1.00620636162796	0.811485238929194
"205607_s_at"	0.0402574367414079	0.00582978203258464	1.00404907241168	0.885352434067251	0.032749640736021	0.00882965840669513	1.00613901984401	0.788591826707782
"205608_s_at"	0.0499809690106541	-0.0704551724084762	-1.05004792303203	0.163895648488087	0.0416864265723738	-0.0532186439063768	-1.03757717196873	0.207745970541694
"205611_at"	0.0567545799734967	0.0683759855590659	1.04853570229332	0.233104126377601	0.0337508041084336	-0.0217819417748597	-1.01521264349153	0.521694563451175
"205613_at"	0.104979401808384	-0.0718650812520894	-1.05107460951823	0.496299753933776	0.0660770793885789	0.00764738049436481	1.00531483411428	0.908336177704709
"205614_x_at"	0.0419242383261197	-0.0554180045719066	-1.03916014458339	0.191316964773717	0.0309465414552428	-0.0549708701525412	-1.03883812762308	0.0818896838214764
"205616_at"	0.0406713842201491	-0.0394033131443315	-1.0276886951174	0.336589139973012	0.0367171417744935	-0.0395339429224328	-1.02778175208392	0.286879757676995
"205617_at"	0.0500334129749449	0.0926482724616739	1.06632578003194	0.0690707707242229	0.0401868757133968	0.0788835356301016	1.05620035807711	0.0553455698402329
"205618_at"	0.135283655368388	0.0499640906716384	1.03523915595254	0.713205222224982	0.0628909923850609	0.00868799965415938	1.0060402315366	0.890692930244817
"205620_at"	0.0671276810209072	0.013004854338912	1.0090550290784	0.847050320449812	0.0471250314253093	-0.0184596664396841	-1.01287747541685	0.696965917020171
"205621_at"	0.0633801947325506	-0.0664148106485774	-1.04711130919887	0.29896789765291	0.0461045707017501	-0.0779982706459006	-1.05555245234974	0.0970411906440077
"205622_at"	0.0331263210655195	0.042072379168269	1.02959173615484	0.20904976735542	0.0318225025162899	0.0486513461163282	1.03429759420999	0.132735851297443
"205624_at"	0.0436292681866939	0.038607575093778	1.02712201574944	0.379802305198818	0.0390346584979271	-0.0102272375300304	-1.00711416716357	0.794416651184511
"205625_s_at"	0.235243450017122	-0.304144086095292	-1.23468591236249	0.201088827846234	0.088045920036462	-0.0677554920296188	-1.04808483103581	0.445262521072076
"205626_s_at"	0.196659343024668	-0.206047399073994	-1.15352350291518	0.299032743099629	0.0914706130204099	-0.0841683147957746	-1.06007645204425	0.361993107833862
"205629_s_at"	0.0578309266150967	-0.154598675845293	-1.11311193334573	0.0096991779800705	0.0516558376630054	-0.107878506237357	-1.07764238966015	0.0419793839198852
"205630_at"	0.22515208407021	-0.550109775451644	-1.46419710326233	0.0175656189864564	0.174366527524034	-0.522391530140741	-1.43633426163566	0.0042837383724865
"205631_at"	0.0439151037938662	0.0610725438746149	1.04324105010805	0.169541075169149	0.0365131776184817	0.0355991690479372	1.02498242249284	0.334365124012732
"205632_s_at"	0.184194166946835	-0.03170463826463	-1.02221923110729	0.863927394899837	0.0509696133356868	0.0562080457061291	1.03972935988338	0.275511502106087
"205633_s_at"	0.129327250615686	-0.107897380001818	-1.07765648778977	0.4074787887563	0.0399145542536443	-0.0561184918570535	-1.03966482172827	0.166044149247017
"205634_x_at"	0.0712787273675788	-0.0237550988847078	-1.01660208788017	0.740111561809899	0.0390963458902188	-0.0410540692149166	-1.02886526690517	0.298835487527526
"205635_at"	0.161636810342907	-0.327101429686086	-1.2544903992475	0.0475396487643453	0.0655926020193511	-0.167467121656671	-1.12308500023034	0.0138399096483749
"205637_s_at"	0.0943260898125169	0.0305499477298387	1.02140140432769	0.747177320965013	0.0428453330247156	-0.0229202494347169	-1.01601397732713	0.595101646947659
"205638_at"	0.156270934040565	0.0159536244613694	1.0111195778154	0.919031800351686	0.053514613550848	0.103048431493898	1.07404052672022	0.0599660636714358
"205639_at"	0.0412580068017911	-0.00560751750298219	-1.00389439848632	0.892352388335781	0.0424376317044326	-0.00274022827091981	-1.00190118646771	0.948778513635478
"205640_at"	0.048412290933404	0.0213143172016991	1.01488363324693	0.661352775519243	0.0333428681056814	0.0123470268919819	1.00859503388569	0.712751256055041
"205641_s_at"	0.0591984358817682	0.0734533420508257	1.05223237314679	0.219591392130149	0.034125255801212	0.00684699333552521	1.00475725409879	0.841808237497862
"205642_at"	0.0545643744478106	0.0129879049323131	1.00904317433224	0.812683308271275	0.0333889616457329	-0.0631778208958261	-1.04476452848016	0.0643837431315042
"205643_s_at"	0.0822988436773161	0.123098475944563	1.08907135098347	0.140049089466507	0.0591985086754675	0.0351081516064619	1.02463363179462	0.555869832552554
"205644_s_at"	0.127770278777117	0.100208293646327	1.0719282143811	0.436010585131477	0.0513155128714161	-0.0221337349184298	-1.01546022762023	0.668122851985833
"205645_at"	0.0409431997231096	-0.00202820295257942	-1.00140683181892	0.960658677868654	0.0340397630515958	-0.00428033997028586	-1.00297131120255	0.900448072650421
"205646_s_at"	0.14026297338116	0.258547507538122	1.19627370046637	0.070308962255905	0.0621998113852649	0.115566553838939	1.08340041897126	0.0691840950947545
"205647_at"	0.0659806106448256	0.0758345815192293	1.05397056877823	0.255051090176659	0.0476573030440514	0.0947187106155951	1.06785718235508	0.0524713417186469
"205648_at"	0.0786595996268805	0.0378739797885168	1.02659986773587	0.631947864295299	0.0503290596924123	0.0152355138669741	1.01061641187868	0.763386156668994
"205650_s_at"	0.055323771205791	0.040612689484832	1.02855054286371	0.465800615144141	0.0470760814810428	0.0063098498817041	1.00438323304188	0.893923789784344
"205651_x_at"	0.199308109460007	-0.0121906785978806	-1.00848573596472	0.951434538289438	0.122174363694882	-0.232861651102859	-1.17516362935084	0.062527795317956
"205652_s_at"	0.0450301603146029	0.0164556412526088	1.01147147985767	0.716092860454887	0.0382758635573397	-0.0152626794893441	-1.01063544173704	0.69180642220833
"205653_at"	0.0484012671318826	-0.00123489872826496	-1.00085633301571	0.979731266300555	0.0321777124165577	-0.012501965723377	-1.00870335818371	0.699307884660806
"205654_at"	0.0409857799209084	0.0215178134731813	1.0150267955894	0.601545816216423	0.0286964120737142	0.0646578048158132	1.04583684662753	0.0287587957023076
"205656_at"	0.141541477064575	-0.321973125866464	-1.25003901697917	0.0265703028051262	0.0618689204083998	-0.131998845802281	-1.09581088976697	0.037913835421106
"205657_at"	0.043378227828967	0.0608655511620322	1.04309138035936	0.165817252127361	0.031868776042093	0.0598887748783539	1.04238539464567	0.0661671495126098
"205658_s_at"	0.042848265038487	0.0187489263903151	1.01308057742655	0.663298859518962	0.0327592018449615	0.000568091823516532	1.00039384878384	0.986234644155725
"205659_at"	0.0942205252036314	0.0453361199090598	1.03192356943577	0.632175201846431	0.0559687663500238	-0.063148150087679	-1.0447430418262	0.264698008963898
"205660_at"	0.0548249008147274	-0.00448357137100031	-1.00311260899343	0.935098595227703	0.0381015908592648	-0.0165191763086785	-1.01151602517768	0.666513648631798
"205661_s_at"	0.0664925934326922	-0.126282953029152	-1.09147792554939	0.0624302219963609	0.0420808867427522	-0.0394907162273935	-1.02775095767379	0.352617309436743
"205662_at"	0.0445856622206012	-0.00236119255520461	-1.00163799401146	0.957943831940544	0.0449209846284342	0.0286691427732015	1.02007069679976	0.52630688482314
"205663_at"	0.0479011903918019	-0.0151930532760455	-1.01058666842122	0.752230614240333	0.0338360071110667	0.0327054717234383	1.02292861606168	0.338496818891963
"205670_at"	0.0590004541973508	-0.0367750558112081	-1.02581818787984	0.535488785958565	0.0392357189232087	0.0206223516733796	1.01439697731374	0.601535751262105
"205671_s_at"	0.0561620755091201	0.0724485852722574	1.05149980700393	0.202087073171697	0.0465944190077986	0.0526372151119354	1.03715909629898	0.264107133301507
"205672_at"	0.0805979105365581	0.0470498029458346	1.03315005220541	0.561607269558675	0.0474202662799673	-0.0156540111915818	-1.01090961425467	0.742722384742652
"205674_x_at"	0.0662454100125425	0.0185909404399663	1.01296964356311	0.779970264156434	0.0418926122165841	-0.0128202741456363	-1.00892593758443	0.760880507578152
"205677_s_at"	0.0739518427486848	0.137290291966326	1.09983743090366	0.0683799834769127	0.0542106501547683	0.0275904110009087	1.01930825473615	0.613072780290781
"205678_at"	0.174044208703156	-0.286323309114724	-1.2195283607384	0.105263424341367	0.0507547310656053	-0.0678760822613463	-1.04817244073254	0.187288313993754
"205679_x_at"	0.0545232846221319	0.00856832815603714	1.00595678399915	0.875663279836281	0.0408801987228642	0.00169089374272006	1.00117272533561	0.967175252000799
"205681_at"	0.0750284908160998	-0.0125277478507684	-1.00872138468975	0.867962088246074	0.0455370734976948	-0.067030908340607	-1.04755856978472	0.147413024331922
"205682_x_at"	0.0431706361114443	0.047348257003632	1.03336380474022	0.277198379009652	0.0373343397199837	0.0856415756523767	1.06115954084535	0.0261223790468754
"205683_x_at"	0.0532690279936777	0.0343874865046225	1.02412192746307	0.521077641270876	0.0450465864087576	0.0142782058879302	1.0099460344163	0.75261648988671
"205685_at"	0.0468280739999871	0.0141031639445431	1.00982350526947	0.764344502747551	0.0274640662930743	-0.0211582111599205	-1.01477382424968	0.444763602092278
"205688_at"	0.0587065817211335	0.0107711373842285	1.00749392345396	0.855055122501992	0.0230799245056583	-0.0315947482414966	-1.02214137167496	0.177264823407898
"205689_at"	0.0513709942276674	0.0373072003515245	1.0261966353138	0.470568606188914	0.043215263901892	0.0045626848865638	1.00316761849906	0.916346313495356
"205690_s_at"	0.0842386407059922	0.0343447192604705	1.02409156884805	0.684964160925585	0.0464768677013012	0.0166088916185492	1.01157892918217	0.722358247130975
"205691_at"	0.159695737800488	-0.159347149784538	-1.11678165623874	0.322442893719676	0.0395092966528632	-0.0890275295515686	-1.06365296935852	0.0287477057275107
"205692_s_at"	0.0423034137703598	0.0816972150687278	1.05826226927939	0.0582643481693003	0.0353499881725594	0.115783668000041	1.08356347441043	0.00194138317927319
"205693_at"	0.064282723714388	0.0390346529895047	1.02742611746953	0.546025639786768	0.0401365940883402	0.0245023765197652	1.01712879710458	0.544368638589648
"205695_at"	0.0684731667304825	0.152405814598525	1.11142131555187	0.0298629198055428	0.047017188309284	0.139929994174947	1.10185164795509	0.00452425751065241
"205697_at"	0.0441896472521817	0.0976494611688114	1.07002867661811	0.0310131859400649	0.0255344093926059	0.058293647411638	1.04123350969712	0.026809823586976
"205698_s_at"	0.0514042179357114	0.0282378370301679	1.01976578371785	0.584852833865248	0.0437082175802425	-0.0382782520888876	-1.02688758207125	0.385429259528726
"205700_at"	0.13700958355819	0.214200934869473	1.16006121360845	0.123306646590353	0.0668427293025855	0.0881494850683817	1.06300581216308	0.193380030480718
"205701_at"	0.0515756874249785	-0.0560850697335124	-1.03964073666342	0.281268301980364	0.0457231937397669	0.0363648243288535	1.02552653712973	0.430260026284631
"205702_at"	0.0961844856494059	-0.0652206817134518	-1.04624496631747	0.500372404867507	0.0448544047024588	-0.0582513087136146	-1.04120295311862	0.200133996875532
"205705_at"	0.0541126406402832	-0.0392670065898381	-1.02759160315832	0.470920133783163	0.0513320787052467	-0.0656316961943942	-1.04654307720065	0.207071102638134
"205707_at"	0.05131709102094	-0.0229472273680242	-1.01603297663941	0.65639297373589	0.0291799264553053	-0.0121715378294797	-1.00847235610043	0.67841235605589
"205708_s_at"	0.0472969876187993	-0.0378237750912161	-1.02656414345778	0.427088134712577	0.0221677979372065	-0.0512448000192102	-1.03615856656129	0.0250416084224377
"205709_s_at"	0.206937950021106	-0.47869327702328	-1.39348094733682	0.0242149287818346	0.116741058035986	-0.184905692602807	-1.13674266318243	0.119651015584414
"205711_x_at"	0.0907151981299503	-0.0761026868212368	-1.05416645311113	0.404901097035382	0.0281935519323995	0.00266414811827157	1.00184835285892	0.925101361617659
"205712_at"	0.105894986345586	-0.297945698254005	-1.22939259315035	0.00664538756502593	0.0576314829406444	-0.0575483684927227	-1.04069575988971	0.322914768906243
"205715_at"	0.0591555161787795	0.0891384091578048	1.06373472049184	0.137185373597523	0.0277762061957227	0.0268692302430398	1.01879884576506	0.33812110239892
"205716_at"	0.0407506902996698	-0.0427042117015723	-1.0300427476354	0.298941030070247	0.0345684757860935	-0.0660071259754796	-1.04681545254952	0.0620667989528794
"205717_x_at"	0.0967934709541579	-0.162789566292637	-1.11944959211386	0.0978893041639914	0.0426087434784105	-0.0371520392914668	-1.02608627436347	0.387496504503859
"205718_at"	0.0446926508675604	-0.0285847272137554	-1.02001101175413	0.524918501888675	0.0404723351046266	0.00475748757422917	1.00330308229202	0.906905441772009
"205721_at"	0.0564748729264883	-0.10435634932953	-1.07501467141166	0.0696405119464082	0.0302217986794854	-0.090847242884429	-1.06499543233726	0.00416592238032299
"205722_s_at"	0.0645949388829199	-0.13273325812891	-1.09636886070002	0.0443295085267345	0.0386847027612907	-0.0691091500547098	-1.04906869401804	0.0802105003233858
"205723_at"	0.0799887917374269	-0.071216309216402	-1.05060205330044	0.376905677997773	0.0486652208275952	-0.0602376384258403	-1.04263748828132	0.221689899188995
"205724_at"	0.0489650407990651	0.0618463308847527	1.04380074073666	0.211532438480483	0.0432913304962615	0.0298808593470628	1.02092781195744	0.493307722768811
"205726_at"	0.0649894575219487	0.153165444792402	1.11200667245222	0.0217733383777791	0.0413508494448617	0.0821648598818108	1.05860535708683	0.0525260784072049
"205728_at"	0.0736635164018801	0.0648477842778371	1.04597457539098	0.382255510559003	0.0308230603317081	0.0196042634370341	1.01368138511339	0.52771931835546
"205730_s_at"	0.0529220259476377	0.00960376508798673	1.0066790285839	0.856620605996272	0.0467708476541039	-0.0291041739952207	-1.02037833597655	0.536648307111722
"205733_at"	0.0452770525057637	0.0602923425494567	1.04267702376858	0.18810333541738	0.0319061274945819	-0.0016851063312911	-1.00116870911133	0.958094438733338
"205736_at"	0.0472317546959284	0.0550469519727109	1.03889291313037	0.248521069228178	0.0355131935194689	0.0078867876841085	1.00548167434263	0.825174248952441
"205737_at"	0.142581410966708	-0.0247599456206787	-1.0173104046723	0.862731208545727	0.0551085803210543	0.019663207005329	1.01372280150207	0.722767230919684
"205738_s_at"	0.137916407905563	-0.180112046806502	-1.13297187405798	0.196638249106754	0.0852299717096004	-0.0358141054822818	-1.02513513839787	0.676172335035317
"205740_s_at"	0.0562070860199298	-0.069129913186032	-1.04908379222465	0.223610906709243	0.0374542237726613	-0.0173766635424732	-1.01211741346115	0.644742409636489
"205741_s_at"	0.11525194485955	0.182359838931834	1.13473847763512	0.118934042634369	0.072237356741375	0.113706524069974	1.0820045185995	0.121907030424808
"205743_at"	0.0559504596867224	0.0488291600510532	1.03442508051436	0.386353001902183	0.0393189232720429	-0.0141740287036497	-1.0098731087234	0.720031072612825
"205744_at"	0.14125923819191	-0.198757939374141	-1.14770983076585	0.164660604440374	0.0416274092469671	-0.000436856284957857	-1.0003028515525	0.991669415033905
"205745_x_at"	0.0548575589009124	0.00218929155287068	1.00151865325498	0.968300689335653	0.0578633550780759	0.0126109813946798	1.00877958262852	0.828377697958015
"205746_s_at"	0.0582907682441522	-0.00421481905567449	-1.00292576165567	0.942602315618847	0.0642005401246869	0.0321213009155818	1.02251449938873	0.619084229881611
"205748_s_at"	0.0827942930279683	-0.146560844529686	-1.10692758512942	0.0818636480256615	0.0433638084887825	-0.0160984218228883	-1.01122106481737	0.712058442115106
"205749_at"	0.0454249023216754	-0.0111993190946361	-1.00779298492038	0.806115550066754	0.0359895525188085	-0.0127239729935423	-1.00885859314593	0.725195584608732
"205750_at"	0.0421953132501883	0.0426621019638054	1.03001268293306	0.316115052501545	0.0395316857058162	0.00461855487307814	1.00320646804452	0.907470958601629
"205751_at"	0.242378381285279	-0.163104374594668	-1.11969389216879	0.503617339923232	0.0845736484205427	-0.00945380325433144	-1.00657439414417	0.911452993142772
"205752_s_at"	0.120881674488757	0.160126859336499	1.11738538789832	0.190392767685745	0.107556057336127	0.0555107616468762	1.03922695881053	0.608098840570493
"205754_at"	0.0478550876401401	0.00146324400990709	1.00101475797877	0.975710434660353	0.0310447806178342	-0.0726969945649527	-1.05168087424591	0.0233069397266988
"205756_s_at"	0.0745214762738807	0.0315493821962285	1.02210923059083	0.673572248004881	0.030399212398554	-0.0235243612900038	-1.01643951051141	0.442738539936705
"205757_at"	0.053235461709777	0.0459660930829475	1.03237427183835	0.391387366079997	0.0362147111950969	0.0267012698535149	1.0186802428132	0.464453264661959
"205758_at"	0.053676047957454	0.104389234345151	1.07503917574291	0.0565701819915177	0.0367510636569081	0.0379817645175057	1.02667656857626	0.306449824976169
"205759_s_at"	0.0686953245124869	-0.0464406561303652	-1.03271391899469	0.501657956042286	0.0543480946428027	-0.0101039600828463	-1.00702811352387	0.853281313722782
"205760_s_at"	0.0442698177688669	0.134367229390726	1.09761129241094	0.003573274779267	0.036376300921383	0.0986836326157198	1.07079598349128	0.00917789796504424
"205761_s_at"	0.0459526457068843	0.0838127688037491	1.05981523294841	0.0732338413564092	0.0321425083529114	0.0520877579395813	1.0367641646036	0.111537987882643
"205763_s_at"	0.102524804925211	-0.116596863559327	-1.08417441252511	0.260029297392021	0.0419090683850228	0.0239676574437659	1.01675187933862	0.570006414311428
"205766_at"	0.0610781931532643	-0.0265653736682498	-1.01858429166949	0.665192516553912	0.0365563885255168	-0.0284581632806056	-1.01992153273095	0.440033360683801
"205770_at"	0.0435271274451233	-0.115338619044367	-1.083229263503	0.010320760398439	0.0377873832763243	-0.0732058170762681	-1.05205185582185	0.0584832142287726
"205771_s_at"	0.110262208444329	0.119362862872849	1.08625503398356	0.283418759278293	0.0571470138109651	0.0125306598091699	1.00872342071094	0.827350105597011
"205774_at"	0.0446845462437492	-0.00501031390882825	-1.0034789224117	0.911103858278208	0.0306130701930703	-0.0455292533478531	-1.03206172218638	0.143356271609787
"205775_at"	0.0793507763446167	-0.0298573140207694	-1.0209111501671	0.708065912549438	0.0331564383078495	-0.0136255930304169	-1.00948928181354	0.682901918959432
"205777_at"	0.0567140396156849	0.0485348101899822	1.03421405059415	0.395581001171935	0.0314773114734065	0.0289464503848906	1.020266788523	0.362288301784939
"205778_at"	0.0562792963501472	-0.0481903066899931	-1.03396711841938	0.395312516657923	0.0419559326505804	0.011330415835796	1.00788456656118	0.788251978357592
"205779_at"	0.0751304101455974	0.030718367268238	1.02152064920589	0.68411742481118	0.0411397611525783	-0.0103014882395333	-1.00716600130986	0.80332325656518
"205780_at"	0.0292599444511004	-0.00451022504149098	-1.00313114158637	0.87802279116235	0.0266474411542175	0.0142931552531297	1.00995649964276	0.594122851360234
"205781_at"	0.0551393266299933	0.00361789670504228	1.00251088189788	0.947907185366268	0.0325151571448958	0.0715679801137371	1.05085817894757	0.0324728008141021
"205783_at"	0.0525708558401339	0.0772006067829187	1.05496900033658	0.147278551329709	0.0290239418192264	0.0493423643545637	1.03479311798696	0.0954602276242515
"205784_x_at"	0.0512064433006223	-0.0231248611510203	-1.01615808477915	0.65321247340688	0.0255605273658451	-0.0267515995778085	-1.01871578101678	0.300420401258803
"205785_at"	0.0408764628039263	0.0392850474468584	1.02760445323999	0.340440433407241	0.0343083078304687	0.062619334787876	1.04436016474725	0.0740701284213099
"205787_x_at"	0.0564111868208836	-0.00096899072198803	-1.00067187879644	0.986353144846477	0.0437416335972983	0.0199198753943566	1.01390316792567	0.65083416912451
"205788_s_at"	0.0577541346902263	0.129302624904522	1.09376486547808	0.0289508468688947	0.0443568375760165	0.0608257402857606	1.04306259686198	0.17653462769042
"205790_at"	0.0316181345355529	0.00215442573915337	1.00149444970547	0.94590544419155	0.0313989352747154	0.00196457885510212	1.00136266988644	0.95036478475786
"205792_at"	0.0560145115001775	-0.0432283843640579	-1.03041705982915	0.443351255371728	0.0325995348254283	-0.0440003659485728	-1.03096858030635	0.18330745884222
"205793_x_at"	0.069706278303651	0.0325673044848145	1.02283065464188	0.642072269941919	0.031920552147096	-0.00118575916800665	-1.00082224348111	0.970518565346137
"205794_s_at"	0.118798600413681	-0.0892492082963442	-1.06381641857307	0.455479540209074	0.0378439005299718	-0.0164685063332007	-1.01148049958794	0.665350294463231
"205795_at"	0.13535242517169	-0.273141336790859	-1.20843622470211	0.0481457040747191	0.0765695077255116	-0.0904563396916887	-1.06470690724518	0.243160893281078
"205797_s_at"	0.0584111071890234	0.0144663256573555	1.01007773460045	0.805254314313399	0.0361536380847107	-0.0144123065965421	-1.01003991480657	0.691889961523507
"205798_at"	0.0592674435091341	0.0447636898376065	1.03151420578505	0.453083901333308	0.0368481236312531	0.0237864819995031	1.01662420238541	0.521596828488959
"205801_s_at"	0.124933418934577	0.0698120932700562	1.04957997005657	0.578416865806296	0.055608212911931	-0.0421987233488853	-1.02968190671533	0.451572692714054
"205802_at"	0.131184504649162	0.148156905625977	1.10815286256745	0.263309310339069	0.0664453194838862	0.0656428010842963	1.04655113281189	0.328044197816489
"205803_s_at"	0.167293146611609	-0.0650072425000756	-1.04609019127608	0.698983522874025	0.0640614922456867	0.0194773756862069	1.01359223384359	0.762383427748711
"205805_s_at"	0.048517843507746	0.012311724492032	1.00857035411024	0.800565806364297	0.0288590827828675	-0.0513667933454472	-1.0362461871401	0.0812909758528617
"205806_at"	0.047174804704423	0.0469115808510456	1.03305107264306	0.324079302076215	0.0307554577091826	0.0316658721890424	1.02219176383635	0.308252620453766
"205807_s_at"	0.0866974114946758	0.276494231168261	1.21124795608098	0.00228478476495914	0.0584062058029069	0.17862490327866	1.13180459778738	0.00360163524130557
"205810_s_at"	0.0997122023002803	-0.11909798632624	-1.08605561756996	0.237094555642148	0.0626129575672661	0.0174153706305367	1.01214456864107	0.782072748740429
"205811_at"	0.0427429606366901	0.00693652797664969	1.00481961195626	0.87163619545988	0.035194927197081	0.0356794134478673	1.02503943480974	0.315674348317754
"205812_s_at"	0.0477122433295841	0.0607657726448232	1.04301924140463	0.207803940203395	0.0306180605180459	0.0232284418870649	1.01623104419047	0.451694872294092
"205813_s_at"	0.0405051309249954	-0.0192926025001518	-1.01346242631783	0.635619691108226	0.0265759084098976	-0.0476459790526226	-1.03357707707251	0.0791746452916008
"205814_at"	0.122367807274695	0.0896794539022492	1.06413372097046	0.466540722979531	0.0663195008374864	-0.0142335028940364	-1.00991474096157	0.830954171102561
"205817_at"	0.0699783517163237	0.0304708525208001	1.02134540791767	0.664837336418177	0.0610148973676362	-0.00157409078405362	-1.00109167202951	0.979522866458334
"205818_at"	0.132465309765699	-0.237294228423468	-1.17877978789496	0.0783633501182127	0.0573536067812131	-0.148105098872687	-1.10811306983957	0.0128532640741252
"205819_at"	0.0480577545636218	0.0298248593439568	1.02088818414322	0.537249921252574	0.0431593287795315	0.0597527232868219	1.04228709840071	0.17248780443948
"205821_at"	0.0571005021503923	0.062344723039082	1.04416139351025	0.279341162608745	0.0300450660283501	0.00554780039103998	1.0038528453987	0.854266237512885
"205822_s_at"	0.05239211504033	-0.0508012505114264	-1.03584005366187	0.336186564035501	0.0493512981511215	0.0324609792541225	1.02275527578852	0.513774956645696
"205823_at"	0.0657003265122539	-0.176853406497576	-1.13041569876287	0.00923289819340171	0.0504283348623764	-0.156882542800886	-1.1148754473072	0.00310631999588327
"205824_at"	0.0625907003212668	-0.00366921364401946	-1.00254654203622	0.95345101592666	0.0443083466801371	-0.0438014134854594	-1.03082641609954	0.327735531957302
"205825_at"	0.248128793860657	-0.219252248934454	-1.16413005967153	0.380486399843297	0.0878308699499511	-0.0436310526603968	-1.03070469801944	0.621578258883314
"205826_at"	0.0982746816605585	0.0128091626727202	1.00891816698168	0.89674049430774	0.0821727246518237	-0.024479874665856	-1.0171129329722	0.767033256847714
"205827_at"	0.253686222220676	-0.279428683483707	-1.21371415060367	0.275163888123593	0.0497646602346711	-0.00467324842385396	-1.00324450100535	0.925566002194005
"205831_at"	0.0733181849119318	0.0759844255634329	1.05408004403807	0.304260779470637	0.043630412295505	0.00306598602338988	1.00212743936239	0.944263372536978
"205832_at"	0.0638634529546978	0.0220522922375694	1.01540290471649	0.731094085346528	0.0385251609255008	-0.0423056248746066	-1.02975820741784	0.277514689140548
"205833_s_at"	0.0424342888912824	-0.0170435304934331	-1.01188373217342	0.689396312846502	0.0372437607464386	-0.0015654155973828	-1.00108565230201	0.966644297772142
"205834_s_at"	0.0429940297835858	0.0325535582983158	1.02282090902444	0.451964553369279	0.036380769332328	0.0132196484396404	1.00920527233612	0.717892172804627
"205836_s_at"	0.0906155460102214	-0.028982097110242	-1.02029199802209	0.750222654437569	0.051188820174065	0.0409673943331203	1.0288034561315	0.427389188051895
"205839_s_at"	0.0707006958015578	-0.0576135672243955	-1.04074279240517	0.41841032151297	0.0469185714431356	-0.0485408826326972	-1.0342184037101	0.305945567489699
"205843_x_at"	0.0525081116506259	-0.040272080810332	-1.02830773903133	0.446158372182204	0.0350338582547642	-0.0291978094321806	-1.02044456388283	0.408653892822251
"205845_at"	0.0394984813449346	-0.0402931754068645	-1.0283227747075	0.311836597975568	0.0261404777825542	-0.0150929735043848	-1.01051656644387	0.566326836817757
"205847_at"	0.0569555450970999	-0.0285979381447336	-1.02002035215969	0.617459094180838	0.0511373780558952	0.00116193054109558	1.00080571329128	0.981964507477497
"205849_s_at"	0.0570069445699433	0.0243079295043439	1.01699171731598	0.671366029046526	0.0353419264491547	-0.0330624773720636	-1.02318177869974	0.354116921806424
"205850_s_at"	0.162229679511399	-0.41480666064303	-1.33312001020075	0.0131529772378812	0.0842296268724295	-0.0884134977032208	-1.06320035961633	0.299018536017043
"205851_at"	0.0652232668321726	-0.0635020320379853	-1.04499934065765	0.334225097586399	0.0497627265834578	-0.0352375079137192	-1.02472550759748	0.482231637434725
"205852_at"	0.117584028880902	-0.282429406818641	-1.21624123394071	0.0194758339926339	0.0705851113305333	-0.106255348256731	-1.07643062960548	0.138653437848686
"205853_at"	0.0547247878048118	-0.0267855892890188	-1.01873978211342	0.626331021137328	0.0325762758890298	-0.0493471083811529	-1.03479652071172	0.136243259524917
"205854_at"	0.12842625424027	-0.030088618583047	-1.02107484403939	0.815573199586098	0.0414315309734522	-0.0104327135450741	-1.00725761573528	0.802244070068223
"205855_at"	0.0354104398263651	0.0808949788193019	1.05767396729643	0.0259557576166587	0.028978022537334	0.0667006606042567	1.04731880029541	0.0256393794063579
"205858_at"	0.0562252043949618	0.0444386036175207	1.03128179819582	0.432478291823459	0.0306205547309323	0.0209487443022529	1.01462649855168	0.497109810705761
